Insulation_Rating,Outdoor_Temp,Num_Occupants,Home_Age,Home_Size
4,61,5,26,2750
7,84,1,38,5766
9,43,9,54,542
10,72,6,18,5234
9,81,3,49,3678
9,66,8,51,3215
7,43,1,50,1075
10,67,1,24,3811
8,51,8,26,6202
4,54,4,55,3360
9,39,4,30,4441
7,52,2,29,529
2,46,3,51,3330
3,76,10,44,5367
5,84,5,30,1024
4,60,8,41,1804
2,42,10,22,6199
5,49,10,28,5626
9,85,6,24,2394
10,79,2,35,6494
4,67,3,47,6391
9,62,3,31,497
7,49,2,47,607
7,42,6,51,6649
10,44,8,52,3057
7,52,5,30,777
4,76,10,54,2234
6,41,5,34,780
6,87,10,57,5643
10,39,1,61,2846
9,79,2,54,2525
3,45,1,50,5263
10,57,9,44,4115
6,74,7,46,5183
6,42,9,17,1990
5,85,7,46,6417
5,58,8,46,6001
4,69,1,59,6929
10,63,10,45,3660
9,64,8,41,2892
3,56,5,47,5127
2,75,3,53,5609
4,53,2,29,3089
5,51,6,52,5166
5,65,9,21,5512
5,74,4,49,5677
2,47,5,49,1346
6,84,4,59,2461
4,60,9,15,6391
10,74,5,43,1660
4,41,10,38,2677
4,74,3,59,781
4,87,9,60,6327
6,56,6,61,2590
5,58,3,52,805
5,39,3,29,1846
8,79,2,28,652
6,47,10,22,1489
5,82,10,60,3584
5,44,7,44,2898
4,82,10,39,3095
2,79,2,50,3585
7,64,5,29,756
7,84,8,40,4288
4,54,9,46,1382
5,72,8,35,4517
3,60,8,47,5368
9,60,9,37,4073
3,70,9,32,688
9,72,4,21,725
2,58,5,30,5821
6,63,4,45,2987
10,69,4,44,3184
5,63,8,22,1014
3,66,6,38,4194
3,47,9,26,4738
8,74,5,37,2532
7,81,3,28,2390
4,54,6,54,6946
10,38,7,53,4828
6,55,9,18,5306
7,57,3,39,597
2,76,6,54,2041
6,72,3,51,6004
10,79,8,45,492
5,71,8,37,5049
10,61,1,45,2188
10,64,5,60,5584
8,87,4,55,4226
10,51,9,17,6750
8,79,5,47,4177
10,54,2,58,5751
9,57,2,31,6301
2,51,4,56,2798
3,50,3,49,2014
9,72,10,33,6904
4,64,2,46,2416
2,63,4,27,4284
10,77,4,54,5234
2,78,5,50,2258
9,49,3,47,4249
3,70,10,57,534
7,47,10,27,4071
2,43,1,37,673
3,74,4,54,2255
6,84,2,30,3103
8,75,4,47,3901
2,90,1,36,6597
4,49,3,52,6035
2,50,6,53,3035
3,80,2,36,2929
4,81,8,37,1089
10,64,8,42,4779
8,87,5,53,4606
2,39,6,16,1148
7,56,4,17,5444
9,67,4,21,7035
8,64,9,29,1132
2,45,3,46,6509
6,80,5,33,675
7,54,6,50,4101
2,58,1,47,6430
5,53,1,20,6121
7,86,5,43,630
5,84,1,34,2827
5,88,5,59,726
9,74,4,61,2005
4,85,2,30,6427
2,80,10,15,4056
7,60,9,42,6234
5,89,2,44,1119
10,79,7,55,512
10,68,8,41,780
2,40,6,60,6632
8,73,10,30,5024
7,72,3,56,588
8,61,1,35,654
10,86,10,57,748
6,81,2,30,6825
2,41,5,29,1317
7,72,3,52,5167
5,54,8,44,5136
7,69,9,56,4673
6,49,7,24,4616
7,89,9,37,2529
2,83,3,59,2752
8,58,9,58,6178
6,41,8,57,3181
9,89,7,52,6486
10,70,7,36,4198
5,72,1,16,3367
9,60,6,51,5453
3,44,9,43,6433
9,90,4,50,2637
5,77,3,47,6360
6,52,3,57,1416
9,39,8,56,5764
7,50,10,36,6785
6,51,4,25,2679
8,60,2,36,709
9,58,1,25,2432
5,62,5,61,788
6,41,1,42,5714
3,42,9,27,5505
8,60,5,49,1650
2,65,1,50,2726
9,49,7,19,3731
7,49,4,47,2274
4,56,2,42,6776
5,78,8,54,557
5,42,2,52,6739
2,52,2,32,3597
3,44,5,52,4143
2,88,7,51,569
6,77,5,56,4354
5,87,6,46,939
10,83,10,47,3648
10,40,8,21,5027
10,50,7,18,5829
8,82,10,22,5252
9,44,10,41,3471
3,85,6,53,5475
6,50,2,23,3941
7,51,8,49,2225
10,83,10,40,1160
9,56,3,38,4133
8,87,2,55,521
5,65,1,39,4054
2,51,1,30,689
4,78,3,54,2676
6,42,10,18,3324
10,69,3,43,2968
5,43,3,45,4743
4,76,4,18,3128
8,38,10,22,6401
3,54,9,58,1798
9,40,10,42,6573
10,85,10,45,6087
5,61,9,38,4902
3,73,1,52,730
7,46,2,18,3291
10,66,3,56,703
5,72,2,51,3903
4,73,2,43,5323
6,75,6,35,6152
10,84,10,49,4132
4,42,8,49,2774
5,52,4,48,4493
8,72,1,32,3048
5,53,7,52,2385
4,82,6,19,5631
8,59,5,37,3271
6,77,2,55,5059
8,83,1,24,6752
10,39,5,59,4564
2,56,9,50,3761
5,51,5,53,3859
4,73,9,42,6284
8,86,9,28,4121
7,84,8,36,6340
5,59,4,58,1038
8,62,2,53,4698
6,87,6,49,4174
3,73,6,59,873
2,54,10,15,6510
6,45,9,39,2692
10,58,8,57,5027
3,71,3,58,2987
5,79,7,27,6628
4,40,9,48,2355
3,67,4,60,2875
2,41,2,52,3662
7,79,6,57,678
9,59,5,58,4668
6,60,9,47,4773
7,45,5,21,2571
5,77,2,30,2750
6,88,2,29,5238
8,43,9,46,1962
3,66,6,47,788
10,80,2,15,680
10,82,9,45,1629
6,38,4,23,6599
4,73,7,37,2866
10,38,8,54,5943
9,42,8,41,1003
5,50,1,50,678
3,79,2,37,2140
8,88,6,27,5231
2,46,10,28,563
3,62,4,26,511
3,69,9,28,6652
3,45,5,45,6151
2,61,3,32,5021
7,82,8,26,6752
8,70,9,32,4232
8,55,1,48,820
7,86,8,20,3058
6,73,5,32,2499
7,48,2,33,5787
4,60,8,51,4929
8,68,8,35,725
8,47,5,26,3900
4,90,2,59,3112
9,44,6,27,1048
4,66,9,41,6160
10,79,1,46,6187
6,54,7,45,2152
2,76,2,40,1502
5,82,4,50,3947
3,39,2,34,1596
9,43,2,61,6011
4,57,1,29,4459
7,57,5,42,2141
7,49,7,28,693
5,73,6,45,914
9,78,8,56,1856
7,70,7,37,5466
10,39,4,39,563
4,55,7,27,5165
6,51,6,42,6422
8,81,9,40,2635
5,54,7,24,1863
8,71,1,50,2848
3,41,4,25,2331
6,48,7,38,691
10,84,9,25,1640
7,83,1,16,736
7,39,10,29,6182
5,89,3,53,3146
6,76,1,53,2276
8,54,6,58,3193
6,60,2,25,4142
6,40,4,59,780
6,85,9,49,4308
6,48,5,50,6551
3,59,10,23,5960
7,49,8,33,1912
4,53,3,43,4233
5,88,4,54,6834
3,87,9,54,669
4,43,8,53,2468
9,47,5,46,4142
8,86,3,44,5248
5,55,1,55,2647
10,82,10,54,6528
4,40,3,60,788
2,82,2,53,6343
9,84,9,38,5238
6,42,4,50,1545
7,59,7,55,4855
7,67,5,50,4785
7,55,10,26,4970
10,50,1,48,6284
3,80,9,52,6081
7,72,6,17,3675
10,65,3,38,3868
9,72,8,55,6647
4,85,5,36,3698
3,40,1,22,4125
5,76,4,50,1366
7,72,3,30,1787
3,46,4,19,6280
2,59,8,47,2737
2,38,4,56,660
7,87,1,57,5609
9,87,4,45,1081
7,55,9,54,3260
5,49,4,55,4282
6,57,2,40,5330
4,43,6,44,6078
8,57,2,54,5391
7,78,5,19,4109
5,49,4,38,1240
2,43,2,47,1014
4,77,6,61,3418
7,69,9,41,774
10,48,3,32,5429
5,82,4,54,3322
7,46,5,54,6364
9,79,9,35,3088
5,48,4,35,5663
4,42,9,46,5993
6,75,1,32,2059
10,80,10,48,3608
9,67,6,37,785
5,64,2,47,549
2,84,3,28,757
2,55,8,51,6375
2,80,9,25,4489
8,44,2,27,669
8,54,10,22,2871
4,82,7,20,1843
2,44,4,17,3046
10,41,1,55,3197
7,46,9,55,4559
7,61,4,44,696
2,44,3,43,3416
8,83,4,51,4445
5,79,1,41,6268
10,44,5,56,3857
6,44,1,18,3392
3,80,1,46,2842
10,79,3,55,1649
9,54,9,18,6388
2,72,8,40,3130
6,61,7,53,498
2,74,6,20,4411
6,43,9,59,5075
2,41,3,21,701
5,47,6,24,553
2,82,4,47,5949
4,89,9,54,1046
5,77,9,17,6288
3,55,5,57,2827
10,72,1,40,1424
9,56,7,61,684
6,85,9,15,6324
9,39,3,41,6309
4,65,6,41,621
2,90,8,38,715
3,42,8,55,6226
9,69,9,54,717
7,59,1,61,5723
8,88,6,25,5159
9,45,10,37,591
4,80,10,24,684
3,57,4,24,4267
3,51,8,45,2401
8,50,3,44,6494
8,59,6,61,2002
8,71,7,30,2963
4,58,3,31,490
9,45,6,56,624
2,40,9,28,733
4,74,6,34,5724
4,45,5,39,565
6,59,2,34,2215
8,86,8,56,1785
4,84,6,37,2224
7,64,5,38,1121
4,55,4,54,748
6,58,8,42,1057
6,48,5,59,2072
4,56,6,39,3041
2,44,7,23,4348
10,53,8,36,2620
4,77,9,17,2307
6,53,3,31,2813
3,73,7,26,5115
2,70,3,46,3466
8,47,5,41,787
3,51,3,44,4087
5,69,7,19,3827
2,86,1,39,2108
2,75,6,53,697
9,77,9,18,2253
3,47,9,48,1167
9,71,10,55,494
2,44,1,25,1440
2,60,1,18,4614
6,72,8,57,914
9,39,5,46,1171
8,45,7,16,1400
9,87,9,51,3124
7,65,8,24,2764
9,73,8,59,7034
8,87,8,52,2805
10,61,6,46,3735
5,71,7,20,6450
9,77,4,55,2777
5,88,4,45,4208
7,43,9,57,6310
5,72,4,30,6911
9,39,2,46,4342
2,75,6,52,3977
10,42,10,32,6528
9,88,6,58,2039
6,77,9,20,2731
4,75,3,56,1402
2,73,8,54,1983
4,90,1,26,3951
9,87,3,48,3952
6,67,1,18,1712
4,55,5,30,3636
7,74,4,18,5296
4,58,10,16,4203
10,68,6,48,1242
4,80,6,49,1760
9,46,2,61,4334
9,72,1,50,5919
5,43,10,39,3375
3,74,1,23,2925
5,80,9,27,2439
6,83,1,26,3006
8,61,1,49,1632
3,44,8,44,1678
5,86,9,53,6405
4,44,6,53,4213
10,73,7,43,6052
4,54,7,28,6357
8,86,3,52,535
5,78,8,17,4308
9,81,10,36,3890
2,41,3,41,2650
3,65,8,36,4255
8,68,1,32,6456
8,45,4,53,3446
2,49,7,37,4125
8,62,9,57,627
7,58,10,22,3102
8,82,1,31,2232
9,46,3,52,5343
9,74,7,54,4783
7,73,2,28,2699
10,55,9,53,2614
8,51,10,43,2834
8,70,7,54,4950
8,68,2,52,5356
7,76,6,51,2682
10,62,10,35,732
10,83,4,32,1061
10,70,6,46,6234
4,52,2,23,5974
2,53,3,50,2782
7,75,7,52,3015
8,77,8,25,1721
4,74,10,52,541
9,39,1,42,1170
2,38,8,54,5084
8,88,9,23,2652
7,86,8,57,5896
8,89,10,57,685
4,68,7,36,1622
10,51,6,29,757
7,72,1,58,5725
2,76,1,29,6349
4,44,3,52,3966
8,82,10,47,4310
10,75,3,31,5693
6,62,9,58,2313
7,49,7,22,1920
4,81,5,57,7046
2,60,4,37,5255
8,65,9,57,2415
9,48,9,31,5023
9,76,6,46,5769
10,50,5,23,1188
10,85,10,51,3840
10,46,2,39,848
8,85,9,51,4901
9,59,6,54,2056
7,46,4,33,2632
10,47,4,31,5730
2,81,3,16,5320
6,52,5,56,834
5,60,4,45,3848
4,47,4,22,6496
9,48,8,40,2122
3,83,1,18,648
7,71,2,51,771
6,44,4,47,5223
4,70,3,56,3702
10,62,1,54,787
6,59,10,51,1973
7,72,10,58,1457
6,61,9,49,6851
2,65,9,52,533
4,42,1,36,6005
4,72,1,33,4259
5,44,6,37,2613
9,86,1,48,500
4,57,10,24,3437
6,67,2,61,1450
9,39,9,22,5858
4,84,1,15,2003
5,84,4,55,1954
3,58,7,31,1823
3,87,1,55,5658
7,89,6,18,6396
10,86,8,45,4993
9,66,5,32,1858
8,79,3,53,7052
10,46,10,41,4285
10,60,10,34,2350
2,66,3,33,2786
9,71,1,53,936
4,66,2,61,694
3,67,3,16,6793
6,72,7,61,2266
4,76,9,50,1800
6,76,3,56,6101
6,48,2,52,5925
2,55,9,52,4824
8,65,9,61,588
2,44,1,24,1533
6,75,3,36,3001
3,58,10,48,2748
7,40,3,53,4965
2,82,4,51,2503
6,77,2,46,4310
8,66,5,37,6827
6,90,5,31,6210
7,62,9,53,4750
9,61,3,36,680
8,55,1,34,1788
7,47,3,43,6198
9,61,8,45,792
5,79,4,52,585
3,80,9,51,2989
8,74,6,46,1440
4,71,7,18,1418
8,76,1,30,5751
3,70,3,55,3428
4,56,2,42,7075
4,59,2,58,3892
3,63,7,25,5472
8,87,1,17,566
6,78,4,28,4720
10,86,2,54,6544
6,46,5,45,4011
9,57,3,38,5519
8,59,3,50,4119
2,48,4,42,3387
10,67,3,51,2211
9,40,1,49,515
8,50,7,21,6108
3,41,4,18,5929
8,42,3,25,561
7,78,5,52,1925
2,55,4,50,6890
7,80,8,46,1060
6,59,6,15,3092
2,80,9,42,5742
6,52,1,30,4457
10,42,9,60,1984
7,54,4,61,533
10,61,7,29,577
4,55,3,42,6388
6,69,8,56,3884
3,68,10,40,4707
7,41,3,40,3261
3,86,10,47,6136
7,72,9,37,502
10,86,10,22,6529
6,58,2,32,6680
9,85,7,48,2873
8,62,9,55,5326
9,69,4,46,1479
6,76,3,46,1544
10,90,8,52,2098
8,57,4,36,1834
10,75,10,49,6307
3,51,3,22,2037
4,73,4,58,548
3,56,1,40,1284
2,58,7,50,5301
8,64,7,33,2648
9,46,2,25,3698
8,68,2,53,3828
7,74,6,34,1788
10,90,8,25,6610
9,80,7,18,1079
7,75,6,20,6171
8,84,9,20,558
3,75,4,59,770
2,87,2,45,2989
5,66,7,61,4402
5,89,3,28,5353
7,47,10,48,642
4,61,3,30,618
9,62,8,52,2659
8,68,8,46,5425
6,70,3,22,3989
3,76,10,47,2733
2,49,2,16,3221
6,75,9,52,4066
3,77,1,52,3168
4,58,5,42,3418
2,80,3,60,4808
9,45,9,51,554
4,65,2,15,2553
8,78,3,44,7047
5,82,3,58,3259
4,90,4,21,1289
4,90,3,41,4868
3,87,3,22,5204
9,73,10,36,6456
7,79,6,49,3977
6,58,7,55,5118
4,39,2,53,575
6,71,10,20,722
2,65,2,19,6885
5,87,6,60,2996
2,38,9,18,1029
7,78,10,51,6847
4,56,5,57,2256
4,83,10,29,1941
3,63,2,59,2413
4,45,7,56,2435
10,67,7,26,5910
8,55,5,36,6645
2,79,9,33,3509
7,40,9,25,4155
6,81,10,54,2933
8,63,4,43,3563
10,84,2,47,5055
9,47,6,41,643
9,64,2,47,1215
7,46,9,33,4950
10,87,6,23,3962
5,79,2,18,3876
6,54,10,56,1803
8,73,2,49,2415
7,61,1,42,2995
9,72,8,59,6740
9,82,5,25,6941
10,82,7,54,2250
2,87,5,29,5506
3,77,9,34,691
10,59,8,36,1305
10,41,4,46,2619
8,57,5,58,1744
3,84,1,40,3576
2,41,9,46,6538
4,81,6,45,6130
9,75,2,23,787
4,75,1,53,4066
7,70,3,44,3826
9,82,7,18,3784
9,50,10,35,2138
3,52,9,56,6797
5,77,8,55,3447
9,46,4,43,4956
8,52,4,51,4028
10,84,7,49,1627
2,74,5,59,3313
3,41,6,19,2994
6,85,1,23,847
9,40,10,55,617
9,78,2,47,641
10,84,3,33,672
4,69,5,23,3347
4,82,1,36,4357
10,56,10,55,4953
3,53,9,17,3619
8,42,6,54,4205
4,39,4,58,639
7,45,7,51,3941
9,75,10,49,4016
5,54,7,40,6950
10,66,2,53,1177
5,38,8,42,2071
7,60,2,50,632
9,73,9,36,2452
4,59,8,18,519
5,73,8,27,3431
2,72,10,17,3336
10,73,4,27,2232
2,75,1,48,5095
9,88,8,42,645
8,58,8,21,6008
6,50,1,57,6403
4,90,5,22,580
2,53,2,56,5045
9,76,3,49,527
10,89,7,46,1921
9,77,2,15,2005
10,87,7,39,6656
7,88,8,38,5721
7,90,2,21,7053
4,42,3,39,1813
2,40,8,52,2986
10,49,5,50,2827
6,87,1,25,613
4,49,8,60,5276
10,68,7,51,4955
10,59,5,17,2024
4,84,3,29,4064
10,51,9,35,2107
3,74,5,42,5854
9,44,5,50,822
8,71,1,49,1282
10,86,6,19,1954
10,63,3,46,3628
10,52,3,52,5471
3,68,7,17,578
9,64,9,24,5155
10,86,5,61,745
10,49,9,50,5655
2,89,9,34,554
3,46,2,25,3080
3,85,1,47,931
6,48,3,31,3706
5,71,6,43,4154
2,40,10,33,2637
9,49,10,56,5100
9,51,3,46,2227
5,63,1,35,1930
4,77,1,37,513
9,43,9,17,5843
7,61,3,47,6477
8,46,6,44,1311
8,61,3,57,2451
6,61,3,55,3700
6,68,5,18,683
9,64,8,37,5016
8,83,9,51,3419
9,52,8,56,4837
3,55,10,21,3453
5,52,3,50,2921
8,63,9,48,744
5,39,7,23,6939
8,74,6,52,4560
8,68,7,59,497
10,42,6,51,559
3,45,1,43,3042
6,57,9,23,6319
7,78,2,49,2017
3,70,4,18,5353
10,38,10,41,4073
3,56,9,56,6289
7,81,3,49,1492
6,67,9,56,740
6,55,6,24,2370
5,87,5,58,5257
8,67,2,53,563
5,53,4,53,3368
2,89,8,17,6137
10,47,1,61,2371
7,68,6,23,2958
3,48,10,49,2047
10,48,5,53,3977
10,58,5,21,3892
6,55,3,35,3427
9,75,8,45,4187
9,82,4,40,2409
5,38,5,50,5025
5,76,6,50,4252
8,84,6,59,5464
6,57,4,45,820
8,62,5,44,643
3,88,1,31,1375
4,86,6,47,1135
3,75,8,49,6532
2,72,6,41,5090
4,56,4,49,3068
9,79,3,53,2579
5,42,3,22,1183
10,82,8,21,6744
5,90,3,47,5946
5,78,6,24,622
3,86,3,46,3706
3,70,7,26,5225
4,49,2,55,4036
10,78,2,33,2874
2,44,2,43,1075
4,56,9,27,929
6,75,3,38,4583
10,57,10,37,5072
8,84,6,28,3412
9,54,7,36,5034
6,86,2,19,1770
7,47,10,32,5409
3,45,2,49,6942
9,46,7,57,888
6,90,6,59,3028
2,72,7,41,3264
10,40,2,45,2682
3,64,3,38,6174
8,45,7,52,4763
2,39,3,18,5143
2,49,8,45,2284
4,78,7,22,3233
4,46,3,32,5623
2,44,7,51,710
10,47,7,31,4888
2,66,1,58,2203
7,47,8,45,6615
3,55,2,58,688
5,57,1,38,1271
5,81,1,35,3047
4,49,2,25,2790
3,64,10,34,708
5,61,2,20,3008
10,49,8,40,2482
10,49,10,59,630
6,84,5,52,4339
9,76,8,53,2744
3,53,10,44,542
8,39,3,15,5698
5,56,6,22,2256
7,65,8,47,5633
10,46,5,35,2695
10,44,3,54,1403
3,48,5,28,3884
10,67,7,36,4942
2,74,1,16,2003
5,41,7,59,2918
8,86,8,16,5827
3,77,10,53,728
8,62,5,60,3681
8,54,10,49,646
3,43,7,47,3117
9,53,3,50,523
7,42,3,50,2831
3,82,3,59,2866
4,74,8,18,3888
5,74,10,36,3282
9,43,5,59,4689
10,42,4,45,688
5,43,8,53,3991
8,71,3,54,4039
4,45,1,23,4803
9,63,2,45,2988
7,42,2,47,6650
7,89,6,21,2574
6,55,7,18,632
10,69,6,57,3113
6,70,9,33,778
4,64,2,50,1398
10,55,10,50,1639
4,73,10,31,3405
2,58,9,48,6376
10,51,5,33,2720
10,54,9,37,695
9,64,5,38,3095
9,77,5,42,7205
8,86,5,53,3837
6,46,4,54,4621
9,42,4,58,1298
2,87,3,46,2700
8,83,1,34,2750
2,65,1,54,5565
8,57,4,30,7030
2,59,3,43,3640
10,47,5,16,724
2,57,10,57,2527
7,90,8,34,1999
4,38,8,35,2537
3,79,6,43,2163
2,40,9,47,4942
7,40,4,60,3864
8,59,5,52,3729
2,59,5,51,3224
3,61,10,20,2097
10,85,9,46,4905
6,88,7,52,6719
6,82,7,49,3669
10,89,3,28,3403
10,53,8,23,1703
4,79,4,53,6882
5,65,2,51,2108
6,39,8,22,3014
2,59,2,52,2322
6,90,1,32,4108
8,38,10,54,6733
8,75,5,54,4438
10,59,4,25,581
10,58,1,41,2800
2,75,6,22,5619
4,80,1,50,3531
3,66,3,31,2765
7,71,7,47,591
10,41,10,24,786
4,87,8,57,3582
7,82,5,21,6469
10,42,2,50,6630
8,48,6,20,1830
3,46,10,28,1299
4,41,5,16,1674
5,69,2,21,2287
6,39,2,55,4531
9,83,6,28,6564
7,83,7,25,5918
3,71,10,28,3854
4,38,10,52,5662
9,75,1,45,696
9,49,4,52,2369
2,89,1,32,586
7,46,2,57,2278
3,42,1,38,4529
8,88,5,54,4692
2,71,6,26,6164
10,85,3,37,5350
7,58,5,29,6182
9,47,4,45,1510
7,51,1,53,624
5,40,7,28,2003
3,75,9,38,2812
7,88,2,23,4333
5,69,7,28,6771
9,61,7,33,1723
4,43,9,57,2995
3,81,4,19,4224
10,43,5,27,4927
3,43,6,33,6688
5,41,4,27,6886
4,83,7,21,4605
7,55,7,61,4595
4,67,5,58,1638
6,47,7,60,5123
3,54,4,57,2342
4,47,3,55,4623
6,66,2,17,6048
10,56,8,46,2138
3,80,9,49,4112
8,67,7,38,4926
8,69,6,58,560
3,43,1,58,6851
2,79,8,47,4905
10,82,1,36,3149
9,59,1,42,3717
2,55,2,55,5652
5,71,8,25,2522
5,42,6,21,3040
2,45,4,18,6349
7,89,8,45,3725
10,78,8,47,2511
7,73,4,37,1440
8,42,4,20,2543
7,68,5,22,3305
9,73,3,37,2524
3,87,2,35,3553
6,80,2,59,5639
3,82,3,51,6773
8,52,4,50,3825
7,87,9,29,2612
7,83,9,49,6902
4,39,3,21,2368
3,48,4,32,717
9,49,9,49,6324
3,90,10,49,5458
2,64,1,57,569
4,38,4,42,682
7,63,1,51,493
6,84,5,32,2339
5,45,8,43,3056
9,55,2,58,3646
5,85,7,21,5305
10,51,8,53,1327
7,41,3,51,611
10,59,1,24,572
5,84,7,16,4172
7,56,10,31,3988
5,51,2,60,1062
6,65,5,51,2817
3,82,10,51,523
5,62,1,48,5051
9,58,6,51,1934
8,39,4,18,822
7,75,10,47,640
7,47,7,22,4054
6,45,6,28,4442
9,39,9,46,6785
5,38,10,42,5871
3,74,1,61,2419
2,66,3,54,2699
9,72,2,57,2256
8,90,5,39,5145
3,64,4,43,3403
2,59,6,61,6514
4,77,8,42,6683
7,75,10,33,671
9,78,3,16,6549
2,56,6,39,634
7,38,8,47,5722
7,47,6,41,949
10,50,9,26,820
6,89,2,42,4079
10,81,4,49,800
9,79,2,20,6940
5,49,2,18,2262
4,60,1,46,865
4,74,3,43,3086
4,53,1,34,2859
2,84,5,51,7073
2,64,10,16,3593
4,52,7,40,978
5,47,9,41,1812
9,65,5,54,3229
2,73,9,48,2777
6,81,6,28,748
10,84,7,15,598
5,42,5,40,4809
2,47,8,52,5527
7,81,7,54,2688
10,81,2,48,3818
3,60,1,56,1921
6,49,10,27,995
4,56,6,58,5748
4,63,7,19,4385
6,90,7,47,2051
4,43,3,48,2404
6,70,5,39,6535
8,66,9,35,868
2,70,6,33,2743
3,55,2,59,5104
5,68,3,33,3665
9,70,8,59,3701
10,65,3,27,2659
7,48,8,49,2670
7,80,2,17,2280
2,46,7,52,979
6,72,2,56,1721
7,80,6,27,510
2,78,9,51,1361
5,52,6,60,6415
2,44,4,23,4706
3,75,8,54,648
3,54,7,50,6301
9,53,9,15,4685
5,69,5,33,4799
9,57,1,24,4207
8,79,4,53,3305
7,90,5,21,709
7,86,6,17,951
5,45,5,56,5533
6,40,5,23,5765
5,44,2,35,601
7,69,7,30,6789
8,48,2,27,6876
6,64,1,47,513
2,63,7,42,686
10,48,2,43,2879
4,69,9,49,3008
10,78,2,17,1188
7,70,8,21,2416
7,68,1,21,3953
4,46,5,45,4780
4,81,5,29,6131
2,78,6,60,5360
8,86,4,21,571
2,42,1,16,2651
3,57,2,60,7037
6,86,4,50,1305
2,80,6,38,5830
9,51,7,47,5107
7,46,2,54,1371
4,57,2,50,3815
4,68,5,16,5213
6,42,3,46,5795
2,70,7,58,6797
8,52,1,44,5345
7,84,5,59,838
2,78,1,40,1676
8,48,6,34,6514
9,90,3,33,508
10,49,3,39,3757
10,59,7,17,642
8,59,4,44,1961
5,83,8,21,2421
5,44,6,38,614
8,90,7,53,4830
5,76,6,55,3134
4,75,7,19,3794
4,57,9,51,4790
3,54,6,55,6276
2,46,8,41,3089
9,59,1,21,4738
9,90,2,51,1595
10,47,7,49,5236
5,75,6,38,1340
5,61,9,54,1551
10,77,7,51,4966
2,90,3,53,6573
2,64,2,55,5030
7,59,8,47,661
3,71,2,46,6590
4,58,9,36,1094
9,44,9,41,6709
7,69,4,54,3495
5,83,4,58,5233
2,60,4,23,2461
4,58,3,21,2953
4,47,2,51,6983
2,42,3,56,1981
4,84,4,42,6992
10,57,4,37,642
6,60,5,26,743
2,65,3,52,3627
7,61,2,27,2702
2,39,3,53,6431
6,90,2,48,784
9,85,8,48,511
10,62,8,24,3118
10,69,7,56,778
6,56,5,61,935
5,81,9,33,718
5,45,1,54,2479
8,56,1,22,3960
9,86,6,17,629
6,84,10,52,3311
6,85,1,59,2064
7,54,9,52,4786
8,64,7,61,3456
6,58,9,39,7081
7,73,10,36,2465
5,53,7,29,7013
7,43,3,58,570
3,46,3,38,494
10,55,7,17,6137
8,45,8,25,1903
8,56,7,31,6656
5,76,1,54,6062
9,89,3,49,3567
5,66,1,49,3059
8,39,3,54,2569
7,43,2,37,640
9,87,9,54,6032
6,82,4,52,5151
8,59,9,43,4884
8,56,10,48,6783
9,63,2,56,906
9,66,3,17,4706
5,41,1,33,3847
3,46,6,49,3149
7,53,10,52,702
7,62,3,47,838
8,40,1,53,664
9,60,1,27,4729
7,44,9,37,677
2,73,4,50,6236
6,85,8,38,3022
5,79,10,16,887
10,40,8,32,6718
9,42,4,54,1313
5,56,6,45,5095
6,50,6,17,3070
7,57,10,27,2427
8,39,3,19,499
8,77,1,31,2911
8,54,5,45,1752
10,52,6,41,4190
9,59,8,51,1192
5,42,5,55,1521
9,70,2,30,2095
2,83,8,16,770
9,45,1,58,3647
9,55,1,32,4800
8,48,4,32,5327
4,39,9,51,4310
10,75,10,54,4450
8,70,5,32,731
3,71,5,25,731
7,59,2,21,2441
3,66,4,21,5041
3,70,1,41,3489
2,58,10,40,3172
9,69,4,35,2700
8,72,5,46,6359
9,87,5,50,5704
4,90,3,15,1787
3,65,8,21,6210
5,62,1,54,2017
2,46,5,54,2555
10,83,3,33,6067
10,41,5,45,3807
10,74,9,21,3852
4,57,4,44,5856
4,53,10,21,6848
10,64,8,56,3568
10,88,5,50,5607
3,43,7,26,5472
7,83,8,17,6962
5,68,3,46,2471
6,81,8,56,5055
5,65,1,21,4354
9,82,7,44,2272
4,41,10,19,576
8,57,1,34,604
2,90,5,49,4782
3,88,1,53,4141
5,63,3,35,4180
4,58,8,43,1552
5,83,8,45,2325
9,60,7,25,3018
3,79,1,25,5241
2,47,5,24,3441
7,71,2,54,664
3,51,4,16,2975
7,72,5,33,1247
6,58,4,25,6477
7,90,10,25,6828
8,45,9,55,4820
9,62,8,18,1785
5,80,5,55,3407
7,52,10,18,3674
2,73,3,50,2587
5,80,5,59,5298
10,89,6,49,4651
4,46,2,52,638
2,63,9,53,3588
6,76,8,61,1088
5,82,7,46,612
7,78,5,57,1802
10,63,9,43,4818
3,46,6,46,2051
2,69,7,52,6457
8,86,10,59,6196
4,51,9,22,3843
3,83,1,28,6514
3,51,1,23,6483
10,53,4,58,2800
8,68,6,49,4039
2,83,6,29,624
8,68,2,39,3883
6,41,2,55,6412
4,39,8,57,1790
9,49,4,28,6628
10,52,9,31,5606
3,71,5,41,4137
6,51,1,42,6694
8,53,10,51,6954
3,43,2,52,3823
10,64,9,59,1845
7,88,10,24,6166
9,44,6,30,6546
6,89,1,41,3369
5,57,10,39,6172
9,57,9,27,5067
10,88,10,16,1351
2,89,3,57,964
6,60,2,46,6245
10,63,8,35,4760
10,85,2,20,5367
6,64,4,32,763
7,69,7,25,5031
5,72,6,37,6508
