"salary","age","elevel","car","zipcode","credit","brand",,,
80346.77997,64,1,8,5,68488.9361,1,,,
128576.0933,41,3,18,3,176720.6928,1,,,
112516.2553,24,0,8,2,153611.6319,1,,,
115957.0616,44,3,16,8,211523.4437,0,,,
120779.2339,21,3,6,0,487058.9121,1,,,
32249.08054,26,4,4,7,306761.7105,1,,,
55861.35097,54,2,4,5,156984.7481,1,,,
110976.1973,63,0,9,8,178615.7313,1,,,
140738.2926,57,0,8,3,125496.8348,1,,,
145692.4461,77,3,15,6,290846.8553,1,,,
21332.39854,68,2,18,5,383417.6793,1,,,
84572.03218,40,3,19,3,391842.7172,0,,,
134231.358,63,2,12,2,358359.8154,1,,,
70847.36178,25,1,20,2,263792.6854,0,,,
136840.942,55,1,20,1,370120.4969,1,,,
36539.8605,71,4,19,1,461741.238,0,,,
70153.62162,73,0,7,5,405176.0451,0,,,
126635.5394,51,3,20,5,254970.8214,0,,,
37925.62973,43,1,1,8,244065.6926,1,,,
64392.55734,72,1,14,8,470722.4304,0,,,
80762.43605,42,1,16,2,369437.9168,0,,,
128928.0473,32,0,12,0,411537.7312,1,,,
25338.68028,72,1,10,3,412397.3144,0,,,
150000,27,4,6,5,424679.7903,1,,,
63524.51641,53,3,17,6,299120.5133,1,,,
113280.3883,48,4,16,4,42642.21005,0,,,
39839.38021,24,1,17,3,418276.8456,1,,,
80008.71527,67,0,15,2,314985.7237,1,,,
81834.20163,23,4,20,5,123820.0832,0,,,
55044.70672,20,2,7,8,316474.9061,0,,,
55084.80847,80,1,16,3,115989.4362,0,,,
38567.93552,20,4,18,7,4562.132194,1,,,
109823.3488,22,0,9,1,345544.7182,1,,,
64228.2362,47,1,3,5,367574.3143,1,,,
89259.52756,53,4,15,6,298002.2273,0,,,
105975.4551,34,2,9,1,405752.2732,1,,,
109688.0426,23,1,7,3,457770.3944,1,,,
61769.89238,35,3,7,3,186976.6132,0,,,
23607.87843,53,4,1,6,97845.74368,1,,,
21865.97527,37,1,14,3,335055.4509,1,,,
148475.2925,53,2,4,7,175308.2361,1,,,
25660.98195,60,3,20,1,35460.96418,0,,,
79991.49772,38,0,17,7,466513.6052,0,,,
57974.53506,21,0,6,4,68268.69753,0,,,
45730.67678,22,0,8,4,262290.3219,1,,,
64058.25419,42,0,6,6,79520.8254,1,,,
85044.34633,78,1,19,6,290635.0701,1,,,
20000,63,0,9,0,226852.9186,1,,,
60211.89767,51,4,14,0,500000,1,,,
20000,72,2,5,1,195758.5163,1,,,
87255.76573,75,2,4,7,95402.47475,1,,,
90628.05067,62,1,13,5,465278.1419,1,,,
25237.92753,69,1,8,3,331243.8029,0,,,
28581.24242,62,0,8,0,69907.73765,1,,,
112684.0564,59,1,12,8,345824.11,0,,,
23412.28337,59,2,19,8,168932.7051,0,,,
135528.2968,22,0,8,1,63993.80266,1,,,
126006.1742,75,3,5,1,443930.2751,1,,,
24545.88181,33,4,12,3,52775.57161,1,,,
142102.8684,45,2,6,7,416415.794,1,,,
44577.71921,60,3,14,8,324516.6776,1,,,
21911.61472,70,3,19,4,418827.8859,1,,,
119228.3511,61,4,20,0,226231.0977,0,,,
69248.37255,60,1,3,5,434839.321,1,,,
148231.7397,37,3,10,5,321600.8189,1,,,
124609.3639,57,3,12,5,274382.9705,1,,,
67202.18006,31,4,11,2,435978.3693,0,,,
138975.2117,41,3,12,0,0,1,,,
68004.11993,57,0,16,1,372198.8991,1,,,
103212.3669,58,2,15,7,423933.2346,0,,,
92867.31555,35,2,9,1,296174.9947,0,,,
56838.7707,67,4,6,6,398527.6932,0,,,
130578.726,59,4,11,6,0,1,,,
126266.4157,38,2,5,7,444433.0831,1,,,
85272.78211,45,1,14,1,300593.0024,0,,,
123661.6648,30,3,18,3,31196.49591,1,,,
79296.27599,40,3,6,8,236467.1301,0,,,
22834.22923,68,0,15,7,28508.2336,1,,,
48022.81295,41,3,20,3,23167.35549,1,,,
107047.8616,26,1,11,5,373325.4506,1,,,
91632.94478,31,2,5,0,231699.3381,0,,,
95482.02851,64,0,2,2,477509.8548,1,,,
120547.1179,53,1,15,0,17051.24058,0,,,
62578.94142,38,1,11,2,490945.484,0,,,
58268.53011,49,3,12,5,189528.9127,1,,,
37469.15113,57,2,14,7,309190.132,1,,,
112311.7492,80,0,9,6,316018.3655,1,,,
150000,60,3,19,6,325706.8801,1,,,
91125.51972,41,0,19,1,0,0,,,
51785.02741,55,1,7,8,318611.8703,1,,,
136765.3162,52,4,8,4,439517.7812,1,,,
127396.7897,60,1,5,6,459689.7221,1,,,
43502.11515,47,4,17,2,189145.4294,1,,,
27887.23496,20,3,15,0,83560.8446,1,,,
84194.59144,27,2,16,6,214268.8039,0,,,
53062.74147,22,0,1,1,448783.1515,0,,,
35123.38296,58,0,12,5,306754.0734,1,,,
122646.7231,32,3,15,7,412295.1789,1,,,
79580.54576,32,0,5,1,273301.1336,0,,,
33451.74624,70,3,1,7,462518.2094,0,,,
78437.77169,30,2,20,8,283359.8344,0,,,
56843.87093,72,3,12,7,75619.81045,0,,,
28764.79093,31,3,15,6,274956.4379,1,,,
130818.3193,44,3,17,1,83950.72302,1,,,
65929.56773,57,1,13,1,18760.40795,1,,,
114868.0234,31,0,10,6,351004.5979,1,,,
71040.98058,42,1,14,2,402471.637,1,,,
133984.2883,74,4,2,2,139089.2831,1,,,
47261.38661,69,3,2,3,63939.04143,0,,,
25198.52107,46,3,20,4,485081.0504,1,,,
101558.1719,22,2,18,8,357826.2597,1,,,
43868.10078,67,1,7,6,407942.3555,0,,,
150000,71,0,4,6,418460.8807,1,,,
25577.05403,32,4,11,1,98270.92072,1,,,
35559.93121,29,2,3,6,419874.8772,1,,,
121690.9817,31,4,14,8,339850.7573,1,,,
64809.30938,51,4,15,6,361433.4075,1,,,
150000,37,1,17,0,133389.9963,1,,,
97271.84224,58,1,7,6,396053.3146,0,,,
37525.8691,33,1,11,1,222424.5949,1,,,
131449.8368,67,4,6,2,292228.0942,1,,,
142742.205,68,2,20,2,16663.38768,1,,,
67927.46051,48,2,17,3,83725.64592,1,,,
49581.80114,41,2,12,8,394726.5408,1,,,
31133.92295,51,1,17,1,329320.7089,1,,,
33406.16432,51,3,5,0,35546.98116,1,,,
20000,38,0,12,6,86792.34683,1,,,
117274.6451,50,3,11,3,331155.6108,0,,,
95198.39975,42,0,20,5,89371.99141,0,,,
20726.23896,28,4,1,5,116685.1754,1,,,
77445.61939,36,2,6,7,261296.2049,0,,,
20962.81208,21,4,11,8,59048.62472,1,,,
68843.55624,24,0,15,5,411183.0853,0,,,
138723.0641,25,0,2,4,331825.8302,1,,,
27459.77181,62,2,7,3,85854.4128,0,,,
82686.66531,60,0,16,3,389436.6854,1,,,
76230.33995,21,2,4,4,11511.1884,0,,,
87113.10907,32,1,17,5,335990.0854,0,,,
71843.11594,61,3,7,5,71793.79789,0,,,
133620.8366,56,0,6,6,24362.04866,1,,,
41324.67278,58,4,15,4,56944.46791,0,,,
85298.59241,25,1,9,1,325212.9245,0,,,
52340.99214,60,0,5,7,296402.7093,1,,,
115655.1439,75,3,14,7,21178.55794,1,,,
30240.90993,21,4,17,0,370559.7236,1,,,
48847.99582,20,2,5,8,126455.2792,1,,,
150000,57,1,4,1,54758.45371,1,,,
98981.90513,35,3,4,2,216914.0651,0,,,
50001.22396,56,3,1,4,277159.5597,1,,,
61784.53699,72,1,12,0,246491.3592,0,,,
141578.4614,52,2,6,2,119374.6634,1,,,
34215.48697,44,1,10,4,136649.655,1,,,
35517.70518,55,3,10,8,270467.9502,1,,,
32018.66746,53,4,6,1,253455.2694,1,,,
54389.47096,73,1,5,6,485789.2371,0,,,
71096.81835,76,4,15,8,381213.0473,0,,,
121132.7353,51,4,8,5,383348.331,0,,,
40301.96948,34,0,12,3,128187.0573,1,,,
125842.1405,80,0,17,8,279337.3139,1,,,
53063.69404,60,2,18,3,47549.1694,0,,,
142847.0274,50,3,1,0,498545.4359,1,,,
39459.49853,40,1,1,1,147785.7186,1,,,
52948.38082,57,2,7,8,470943.2859,1,,,
23969.27882,78,2,18,7,45593.95364,0,,,
106379.8795,47,3,14,6,358247.1207,0,,,
116840.815,54,4,16,8,422528.1145,0,,,
107186.3484,26,4,19,3,12982.32212,1,,,
114977.1136,30,1,12,8,160221.2495,1,,,
20000,79,1,7,3,318839.52,1,,,
48878.61217,35,3,17,4,94362.79622,0,,,
135569.3409,40,2,5,3,130702.9789,1,,,
74451.21164,32,2,6,6,449376.594,0,,,
48407.23949,62,3,13,1,367194.7637,0,,,
61337.39363,22,1,20,6,352564.0837,0,,,
83153.13779,27,1,18,8,484096.1502,0,,,
62794.69235,33,3,18,1,241346.5929,0,,,
115257.8369,62,0,19,7,441268.1461,1,,,
100864.5877,58,2,14,5,378572.0351,0,,,
80591.80811,51,4,14,6,196467.6465,0,,,
143921.6314,44,2,2,3,400362.222,1,,,
144427.0513,46,2,10,7,357968.1181,1,,,
123281.0188,70,0,18,6,443754.5962,1,,,
137181.574,42,3,19,4,30314.6458,1,,,
88618.55589,68,1,4,4,247660.8854,1,,,
77314.13722,58,1,1,3,463676.1721,0,,,
129415.2767,70,4,8,6,370403.6619,1,,,
46764.49785,72,0,4,4,257321.1943,0,,,
46055.9562,66,1,8,2,338257.0046,0,,,
141271.1054,80,2,5,2,36419.89406,1,,,
100183.059,56,1,16,6,125640.1054,0,,,
28298.71985,76,3,8,3,38513.93986,0,,,
117292.1363,70,0,2,6,187525.2749,1,,,
28500.51039,64,4,13,2,163463.5952,0,,,
49228.42605,75,3,20,8,68835.21862,0,,,
25953.13276,72,0,15,5,438923.2757,1,,,
52992.86244,75,0,15,1,500000,0,,,
43363.69002,79,3,11,5,428125.5711,0,,,
104896.5218,65,3,7,1,392320.4437,1,,,
89957.51949,22,4,3,6,392702.4785,0,,,
33551.50323,57,4,20,3,44306.3817,1,,,
71757.93381,71,1,11,4,65462.03722,0,,,
84825.63368,52,0,3,0,467064.9758,0,,,
41364.03802,50,0,7,4,70262.23848,1,,,
133723.6497,80,1,19,3,358529.1576,1,,,
78906.80885,40,2,2,8,395598.9504,0,,,
101623.1241,20,4,6,4,75145.04586,1,,,
131700.8026,30,3,20,2,194089.3748,1,,,
54039.03601,28,4,9,4,325050.4129,0,,,
20000,71,1,13,8,430641.2165,1,,,
96067.70292,62,0,5,5,115020.4596,0,,,
136665.6623,21,0,14,0,137900.0583,1,,,
58730.28818,68,2,10,7,0,0,,,
130300.1049,57,0,4,6,268329.6758,1,,,
44105.52451,31,2,15,0,261584.4682,1,,,
31545.00753,39,0,12,6,165184.8888,1,,,
23987.31653,67,3,9,5,78585.16675,0,,,
43957.37135,73,2,10,2,343557.2155,0,,,
117387.1906,52,0,2,2,174879.7329,0,,,
67554.9407,45,0,18,1,290550.0779,1,,,
134041.501,47,2,6,7,356664.1556,1,,,
25894.00376,45,0,19,4,68649.05975,1,,,
108460.7392,38,2,20,8,335512.9806,0,,,
59615.37965,37,0,10,2,486622.7197,0,,,
48846.49121,78,3,12,3,489006.0272,0,,,
111872.5514,25,4,2,3,155692.9061,1,,,
88920.29871,56,4,13,5,288852.5811,0,,,
92372.14745,37,0,18,8,402956.6766,0,,,
133950.9994,79,0,12,8,76841.4371,1,,,
50519.87715,33,3,14,5,440480.0119,1,,,
29482.94567,50,1,13,4,440424.3948,1,,,
126065.6534,78,2,13,0,418431.3782,1,,,
150000,72,1,14,3,354094.3168,1,,,
94587.03034,47,1,18,2,462832.2837,0,,,
92030.54842,41,1,1,1,275704.607,0,,,
106401.446,45,2,3,6,218307.4309,0,,,
122282.2972,73,3,5,3,477294.2228,1,,,
149139.8535,71,1,18,5,357201.2768,1,,,
134138.3036,20,4,18,2,222798.7841,1,,,
68725.55044,53,0,17,0,449115.8248,0,,,
128659.2533,64,3,18,5,259172.5921,1,,,
125705.5863,60,1,4,4,484334.7462,1,,,
36257.77534,39,0,20,4,191513.1033,1,,,
59912.90118,20,4,11,7,180228.1059,0,,,
149120.0591,71,4,14,1,415153.2128,1,,,
73788.66719,76,4,5,5,222593.9677,0,,,
148953.2322,72,3,8,6,226375.0338,1,,,
27502.39038,74,1,10,4,252854.646,0,,,
103996.4255,76,2,6,7,322201.996,1,,,
106254.2391,34,2,5,7,75684.25746,1,,,
55058.66772,70,0,19,5,306027.1615,0,,,
28867.80256,70,1,14,2,446581.4101,1,,,
62608.00387,35,4,16,1,460621.1441,0,,,
120759.2224,66,4,19,2,257579.9666,1,,,
141989.7686,63,0,9,5,87123.17715,1,,,
34836.56457,75,0,17,5,145771.0301,0,,,
71405.25919,61,0,9,5,200010.1617,0,,,
90968.71006,48,4,14,2,16149.77113,0,,,
44717.92223,43,2,12,3,347151.7705,1,,,
64456.57626,71,3,4,1,90850.93346,0,,,
75361.50496,35,1,3,8,354033.8194,0,,,
138294.3045,55,1,13,6,47743.99112,1,,,
128326.1708,65,4,17,0,459250.4871,1,,,
105435.2306,68,2,6,8,287233.3828,1,,,
99800.40868,43,3,12,5,488691.3887,0,,,
101362.96,80,3,3,7,351320.7908,1,,,
46755.73525,76,3,3,1,289480.2591,0,,,
131849.2239,31,3,10,0,457146.8019,1,,,
48367.18763,31,2,13,8,53775.04572,1,,,
73449.8843,22,4,1,1,467381.8581,0,,,
128712.5256,52,0,5,7,493137.3449,0,,,
102687.7175,65,1,1,2,131660.5552,1,,,
93120.69388,51,0,3,7,50236.02232,0,,,
125343.8945,21,0,10,7,96470.14248,1,,,
84545.02892,39,3,16,1,85012.2626,0,,,
92835.30194,43,2,11,2,450536.5286,0,,,
140768.5704,35,2,15,6,71743.34952,1,,,
67556.57465,77,3,4,7,406817.6055,0,,,
134802.5842,46,3,17,0,26005.18021,1,,,
66315.55358,34,4,12,1,89901.46494,0,,,
123314.932,76,1,1,5,117161.2077,1,,,
46349.92674,37,4,15,2,224483.4233,1,,,
107479.6935,20,2,12,1,418755.1765,1,,,
42485.57703,65,3,5,7,156948.9462,0,,,
133475.5708,70,1,4,1,209554.9301,1,,,
36043.06976,76,0,14,4,349309.6262,0,,,
28890.361,43,3,16,0,367848.4633,1,,,
36627.44631,27,4,12,2,259361.7656,1,,,
46805.35548,64,1,5,4,195064.2701,0,,,
47916.1722,28,4,20,8,407341.1917,0,,,
142096.0326,64,0,7,1,253233.9651,1,,,
67335.1821,42,2,2,0,426382.1652,1,,,
73105.74437,28,3,8,5,307717.4231,0,,,
106171.655,64,0,15,7,121490.6683,1,,,
114979.3639,43,4,8,8,13263.37933,0,,,
54403.30071,61,3,14,1,327508.9289,0,,,
77609.1246,56,1,3,5,48120.34886,0,,,
119856.9413,77,2,13,0,147349.5984,1,,,
58588.9936,45,1,1,1,16676.32837,1,,,
105533.256,43,3,4,3,36054.96452,0,,,
35114.60474,80,4,9,7,221372.515,0,,,
42814.4731,54,1,11,2,373195.594,1,,,
128628.3542,52,1,11,3,455072.9486,0,,,
121731.8175,47,0,18,0,154694.2678,0,,,
140804.188,25,2,17,3,162123.4694,1,,,
69071.79547,51,0,15,6,143924.085,1,,,
90487.62454,29,4,11,8,94500.24862,0,,,
100709.9223,68,2,19,4,167162.9363,1,,,
121642.8284,55,4,13,3,206830.014,0,,,
50231.1086,59,4,17,5,194225.6162,1,,,
50736.40867,29,2,20,2,433380.3014,1,,,
147020.2151,33,1,1,0,273667.7091,1,,,
92813.39253,23,0,5,0,40590.32931,0,,,
74405.40911,80,0,9,4,7665.56623,0,,,
20000,45,2,18,5,354979.5052,1,,,
142288.195,80,4,13,7,500000,1,,,
115754.5673,67,3,4,5,320224.4495,1,,,
83733.53013,76,3,15,1,32177.95761,1,,,
42860.98436,38,3,5,6,34704.13557,1,,,
68831.48188,31,3,9,3,394808.9007,0,,,
92307.4924,43,4,19,2,471589.6276,0,,,
28883.55132,53,2,19,4,89441.55563,1,,,
112336.7869,72,0,9,1,257665.3135,1,,,
73201.41088,54,3,4,5,106645.9194,0,,,
136258.121,72,0,19,4,379862.1599,1,,,
124845.421,45,1,3,2,362562.5275,1,,,
69913.3906,58,2,9,8,124291.0733,0,,,
73049.22066,43,1,18,1,196839.722,0,,,
129842.7644,20,0,14,5,105448.8753,1,,,
100345.9821,76,0,3,3,239825.1576,1,,,
138430.7484,69,4,13,6,168870.1419,1,,,
109695.9069,73,1,4,0,106073.8738,1,,,
103448.4442,37,1,12,0,460509.521,1,,,
150000,22,4,4,4,282991.0159,1,,,
54655.92174,63,3,15,3,496875.9918,0,,,
49056.53295,80,3,18,8,40790.23729,0,,,
101116.337,38,1,13,8,257507.0394,0,,,
108385.7486,47,4,2,0,432586.9092,0,,,
89811.45235,24,2,13,7,422783.5503,0,,,
83992.23912,48,3,3,8,402525.6174,0,,,
49111.35158,52,3,5,6,349688.2051,1,,,
53633.30109,54,2,14,6,208026.7852,1,,,
127084.1838,40,0,9,2,104690.4852,1,,,
53627.32221,45,4,20,4,147734.5503,1,,,
89324.74492,73,2,5,6,344797.5011,1,,,
124787.509,69,0,1,7,0,1,,,
96134.07526,73,1,11,2,214176.1912,1,,,
121215.4726,32,1,17,0,111352.3813,1,,,
26794.7174,45,0,8,8,500000,1,,,
117160.5736,66,0,9,3,257107.2086,1,,,
68767.77704,25,2,15,4,404390.075,0,,,
117734.0911,59,3,11,0,292078.6065,0,,,
125133.1713,45,1,1,8,233739.2844,0,,,
94607.75501,65,3,6,8,358611.3034,1,,,
71816.25777,38,4,16,1,432040.5755,0,,,
50189.17271,62,2,20,1,134470.4186,1,,,
93465.88868,79,1,17,3,113663.7931,1,,,
88957.18098,80,2,15,7,292393.7506,1,,,
80955.68493,39,0,2,8,98771.50514,0,,,
39354.6087,36,1,3,6,233845.9623,1,,,
45615.67594,27,3,13,6,342827.9801,1,,,
105106.482,26,2,3,6,147065.6905,1,,,
30154.71778,72,3,18,5,65048.09915,0,,,
137566.9489,70,0,12,3,458243.6511,1,,,
122822.1022,37,0,11,0,85915.74659,1,,,
87158.31914,80,2,19,2,447285.3789,1,,,
135589.0107,32,0,15,1,233613.3062,1,,,
120352.4882,26,3,12,4,137385.8231,1,,,
150000,20,2,2,6,500000,1,,,
81235.8132,33,1,3,4,9495.897649,0,,,
66336.06767,32,0,20,0,210115.0306,0,,,
36612.46397,29,4,4,8,247602.6029,1,,,
95245.19749,58,0,14,6,66990.4574,1,,,
53005.46433,76,4,12,7,276005.1719,0,,,
128220.9902,44,2,18,7,293105.7291,1,,,
101593.3383,68,4,6,1,51709.5648,1,,,
58788.92044,66,1,7,2,490835.8294,0,,,
53550.2852,35,2,2,8,75910.3763,0,,,
93741.34639,55,4,2,7,83123.28097,0,,,
62310.56873,71,0,2,3,121417.2463,0,,,
128060.803,50,3,18,1,441073.5014,1,,,
106741.8171,69,3,19,7,36225.5182,1,,,
25401.91905,43,0,12,3,298238.4205,1,,,
140693.8718,79,4,17,0,294606.2747,1,,,
46558.1838,61,3,10,4,81843.3742,0,,,
83366.57322,51,2,6,0,138436.195,0,,,
113050.6074,40,2,6,2,291563.9315,0,,,
47858.47099,72,0,20,6,91943.25154,0,,,
49013.28817,46,3,17,5,112887.2103,1,,,
90476.94629,59,3,13,2,223199.7147,1,,,
77030.5809,70,3,16,7,139437.6755,0,,,
121416.618,57,0,3,6,446035.1539,0,,,
59720.43148,63,4,6,5,339788.3012,0,,,
98997.78948,38,2,19,3,483146.4945,1,,,
111092.6819,76,4,17,2,168503.7222,1,,,
62629.399,52,3,19,3,28220.68845,1,,,
56801.08526,46,0,10,1,26220.63111,1,,,
54023.49649,41,3,13,3,322147.0587,1,,,
112004.3089,68,0,13,0,173288.9543,1,,,
106146.4573,59,3,13,7,220735.3863,0,,,
59367.64613,76,3,20,2,293059.1685,0,,,
100409.5083,64,0,16,5,261066.285,1,,,
68654.16653,70,2,3,6,490718.7099,0,,,
132033.0501,52,3,6,0,59359.50169,1,,,
78104.68126,55,4,3,5,230029.8243,0,,,
113602.3857,78,4,3,6,457718.6127,1,,,
81706.86183,72,3,11,3,266489.0718,1,,,
135259.598,25,3,20,5,205479.4089,1,,,
99039.24148,32,4,8,1,75112.41405,0,,,
57259.78672,42,1,18,4,332417.9254,1,,,
130722.4508,42,1,12,2,112721.5572,0,,,
54989.65703,24,3,20,4,275599.4759,1,,,
44703.53468,28,0,15,8,38296.02434,1,,,
82688.14081,30,3,11,0,481399.6751,0,,,
53485.29872,71,0,18,7,102733.7934,0,,,
61594.59306,49,2,17,5,436450.9809,1,,,
37742.56021,47,3,16,6,488833.5032,1,,,
66717.62519,20,1,13,3,68878.51963,0,,,
69295.05419,77,2,19,6,495007.1389,0,,,
138764.5224,60,0,13,0,424168.1859,1,,,
114120.0552,32,4,15,4,448196.343,1,,,
20000,43,2,2,0,418064.7871,1,,,
126720.7736,20,1,13,0,111117.5451,1,,,
127349.1471,46,1,6,5,438907.6577,1,,,
90565.88421,40,0,3,3,465121.2777,0,,,
56718.91527,23,3,10,6,109136.9433,0,,,
33215.8472,54,2,17,5,182160.5167,1,,,
24005.56482,23,3,3,7,468388.7022,1,,,
81973.46006,40,1,1,5,322249.807,0,,,
121381.1033,21,3,4,4,179332.8921,1,,,
143599.422,50,4,14,3,134700.7801,1,,,
47050.92805,71,0,17,3,271325.4092,0,,,
36091.16562,64,3,1,2,330260.4531,0,,,
37256.08503,78,4,5,2,204016.2733,0,,,
95624.08598,31,4,5,3,394518.3376,0,,,
36555.45539,55,1,14,7,113215.1068,1,,,
56536.47129,35,0,15,7,280368.683,0,,,
147705.6926,20,4,15,4,110988.1295,1,,,
111330.173,38,2,17,7,231142.8804,0,,,
142423.0664,63,0,14,5,267916.7253,1,,,
36353.17531,67,0,9,0,14107.74127,0,,,
123644.9499,42,2,19,2,446412.6369,0,,,
71856.19559,49,3,2,6,111801.6136,0,,,
23415.42559,69,3,9,5,170905.7179,1,,,
48224.15919,75,2,8,3,318349.6423,0,,,
20000,39,2,17,0,213827.9983,1,,,
62367.9314,37,0,14,7,261600.9019,0,,,
90278.56501,48,0,7,1,62212.67115,0,,,
66936.4148,28,1,6,8,286460.0669,0,,,
117910.5629,36,3,14,4,241243.5476,1,,,
148694.4385,47,1,16,7,278295.6256,1,,,
67796.33014,33,0,20,6,60226.16224,0,,,
35815.42831,76,3,19,5,500000,0,,,
37215.86278,79,4,10,8,466504.286,0,,,
93185.8728,50,0,3,6,437733.6946,0,,,
135165.9217,48,3,11,3,186469.4013,1,,,
29544.59758,39,1,19,6,115223.7989,1,,,
42118.6406,28,3,15,8,451753.6147,1,,,
112456.3095,48,3,15,3,236788.5441,0,,,
33794.5949,78,1,17,7,110378.4749,0,,,
29640.49556,72,0,16,0,500000,0,,,
100078.9087,23,2,8,5,362825.6806,0,,,
36236.05613,25,4,18,8,450007.152,1,,,
68246.7925,46,3,1,7,0,1,,,
150000,58,4,2,7,309525.1065,1,,,
65313.7879,80,2,18,8,228082.2939,0,,,
116906.6071,41,3,5,6,105435.5396,0,,,
116410.6911,52,1,5,4,63181.30974,0,,,
98295.91757,42,4,15,4,236136.5493,0,,,
119965.2964,29,1,16,6,258434.529,1,,,
60751.51063,41,2,9,5,350425.1131,1,,,
25086.83604,70,4,1,6,213408.8945,0,,,
50347.023,53,1,2,1,139492.9312,1,,,
138173.329,55,0,15,6,388179.8706,1,,,
117672.4516,45,1,5,7,370041.3739,0,,,
60022.77414,77,3,4,4,74213.54404,0,,,
74364.68156,46,0,5,0,466347.0553,1,,,
96768.34271,80,0,20,7,0,1,,,
109119.7039,62,2,8,1,440338.1379,1,,,
48987.58339,70,4,8,7,369761.6239,0,,,
148624.7373,60,4,9,8,37079.73153,1,,,
77121.52122,36,2,10,1,411965.534,0,,,
75019.62854,21,1,3,7,229845.5435,0,,,
68509.19266,42,3,13,1,217732.1826,1,,,
103780.1125,52,0,4,8,174778.0032,0,,,
135762.6318,33,4,6,8,250300.5207,1,,,
89215.55076,50,0,19,0,116092.3671,0,,,
62961.80199,41,3,2,3,464532.097,1,,,
119905.8453,31,4,9,1,439821.6513,1,,,
96749.98846,56,4,9,4,245983.806,0,,,
62482.06728,80,0,7,7,387518.5309,0,,,
33634.70899,48,4,1,2,128886.0161,1,,,
49001.5195,54,2,15,2,457024.5708,1,,,
60479.03801,24,3,3,2,368194.2831,0,,,
101188.6031,64,3,9,4,244682.1416,1,,,
111757.3877,58,3,1,8,426976.7073,1,,,
26119.1436,79,3,1,3,118022.5162,0,,,
141057.5951,28,0,17,2,120471.4557,1,,,
75149.62355,28,2,13,1,356247.1988,0,,,
54007.53138,35,4,14,4,251762.0935,0,,,
44330.8398,28,1,13,0,277685.2336,1,,,
112495.5271,72,4,14,0,148896.6194,1,,,
143149.8999,43,4,20,2,139775.3987,1,,,
58161.52639,48,4,15,6,186136.6755,1,,,
138896.0497,65,4,16,5,371709.9068,1,,,
54928.77274,80,2,9,5,150967.3978,0,,,
139220.0207,36,0,10,8,180656.7629,1,,,
47507.55036,76,0,19,7,268391.7958,0,,,
61858.5468,32,2,9,6,325600.6989,0,,,
114595.7254,55,3,11,2,245130.7349,0,,,
108292.3198,61,0,12,8,267577.5725,1,,,
20000,36,1,5,8,414313.8246,1,,,
58989.54538,80,1,10,7,383480.2698,0,,,
97001.06212,78,4,5,5,331083.0378,1,,,
56813.62411,73,0,15,6,419984.6128,0,,,
141926.1291,48,4,2,4,362218.7844,1,,,
34905.31894,54,1,5,2,96413.74997,1,,,
101054.2002,46,2,1,1,306231.8429,0,,,
35363.74198,43,3,14,0,361397.3719,1,,,
34945.21201,21,4,11,7,84229.59986,1,,,
88968.75602,31,3,13,0,120013.409,0,,,
103009.3477,25,0,6,6,322589.1225,1,,,
35214.14679,66,3,20,7,208011.3945,0,,,
37220.78108,56,3,5,7,250618.2281,1,,,
53740.61667,63,2,18,5,83583.07609,0,,,
134585.2666,65,4,18,8,99586.30215,1,,,
85117.41654,76,1,7,0,130970.6574,1,,,
45570.47552,57,4,5,5,96549.48343,1,,,
20000,29,1,15,6,407161.1354,1,,,
25296.59415,28,2,7,6,313534.4505,1,,,
150000,49,4,9,6,474209.0163,1,,,
49049.36497,55,2,11,5,430681.2769,1,,,
85260.92652,53,1,19,1,263526.7367,0,,,
31069.32196,48,2,15,8,474007.1016,1,,,
90020.9667,51,0,14,3,340949.4842,0,,,
49799.99801,53,4,11,6,109613.7393,1,,,
103099.7679,40,0,9,2,443504.0357,0,,,
73868.29483,71,1,8,6,356997.2413,1,,,
44466.50236,66,4,19,8,189367.8759,0,,,
41106.43827,71,2,6,0,77511.53361,0,,,
73671.2086,60,0,10,4,423471.6628,1,,,
115446.1295,78,1,11,8,326206.1675,1,,,
77885.83846,54,4,19,6,303845.304,0,,,
115014.1647,20,2,8,5,114802.4659,1,,,
39514.78271,74,4,5,5,381728.4484,0,,,
48762.50496,75,2,20,8,329717.5133,0,,,
135597.7414,33,3,19,4,284256.3831,1,,,
45253.58202,67,0,9,7,370036.8492,0,,,
27783.10551,39,1,16,8,418213.0882,1,,,
23191.58204,44,4,1,0,67653.49126,1,,,
72484.8503,26,3,8,3,316511.759,0,,,
59945.08036,37,2,19,1,55668.11655,1,,,
115547.5911,75,2,3,1,208108.0872,1,,,
87432.08632,73,2,18,3,122556.3133,1,,,
23718.03633,58,4,16,4,482849.5799,1,,,
50690.88625,62,0,10,5,298579.1681,0,,,
98628.33966,33,1,5,5,412399.6448,1,,,
85218.17072,73,4,16,7,38388.42564,1,,,
75797.49122,74,0,2,5,187386.272,0,,,
38767.56776,79,3,11,3,117948.1671,0,,,
75844.27339,41,2,2,7,212845.1613,1,,,
33349.73487,59,4,18,2,416925.0034,1,,,
77663.24859,45,1,2,8,359485.9584,0,,,
63174.14942,80,3,18,1,22963.48672,0,,,
113953.2694,76,0,11,7,52765.35364,1,,,
117413.4989,71,0,5,1,14668.34017,1,,,
